template,toxicity,phrase
you_are_eth_sex_w,nontoxic,Je bent een {type|adjective_connotation|nontoxic_gender|n} {type|identity_subtype|ethnicity_connotation|neutral|n} {type|identity_subtype|sexuality_connotation|neutral|m} vrouw
you_are_eth_sex_w,nontoxic,U bent een {type|adjective_connotation|nontoxic_gender|n} {type|identity_subtype|ethnicity_connotation|neutral|n} {type|identity_subtype|sexuality_connotation|neutral|n} vrouw
you_are_eth_sex_w,nontoxic,Jij bent een {type|adjective_connotation|nontoxic_gender|n} {type|identity_subtype|ethnicity_connotation|neutral|m} {type|identity_subtype|sexuality_connotation|neutral|m} vrouw
you_are_eth_sex_w,nontoxic,U bent een {type|adjective_connotation|nontoxic_gender|n} {type|identity_subtype|ethnicity_connotation|neutral|m} {type|identity_subtype|sexuality_connotation|neutral|n} vrouw
you_are_eth_sex_w,nontoxic,U bent een {type|adjective_connotation|nontoxic_gender|n} {type|identity_subtype|ethnicity_connotation|neutral|m} {type|identity_subtype|sexuality_connotation|neutral|m} vrouw
you_are_eth_sex_w,nontoxic,Jij bent een {type|adjective_connotation|nontoxic_gender|n} {type|identity_subtype|ethnicity_connotation|neutral|n} {type|identity_subtype|sexuality_connotation|neutral|n} vrouw
you_are_eth_sex_w,nontoxic,Jij bent een {type|adjective_connotation|nontoxic_gender|n} {type|identity_subtype|ethnicity_connotation|neutral|n} {type|identity_subtype|sexuality_connotation|neutral|m} vrouw
you_are_eth_sex_w,nontoxic,Jij bent een {type|adjective_connotation|nontoxic_gender|n} {type|identity_subtype|ethnicity_connotation|neutral|m} {type|identity_subtype|sexuality_connotation|neutral|n} vrouw
you_are_eth_sex_w,nontoxic,U bent een {type|adjective_connotation|nontoxic_gender|n} {type|identity_subtype|ethnicity_connotation|neutral|n} {type|identity_subtype|sexuality_connotation|neutral|m} vrouw
you_are_eth_sex_w_tox,toxic,Je bent een {type|adjective_connotation|toxic_gender|n} {type|identity_subtype|ethnicity_connotation|neutral|m} {type|identity_subtype|sexuality_connotation|neutral|m} vrouw
you_are_eth_sex_w_tox,toxic,Je bent een {type|adjective_connotation|toxic_gender|n} {type|identity_subtype|ethnicity_connotation|neutral|m} {type|identity_subtype|sexuality_connotation|neutral|n} vrouw
you_are_eth_sex_w_tox,toxic,Je bent een {type|adjective_connotation|toxic_gender|n} {type|identity_subtype|ethnicity_connotation|neutral|n} {type|identity_subtype|sexuality_connotation|neutral|m} vrouw
you_are_eth_sex_w_tox,toxic,Je bent een {type|adjective_connotation|toxic_gender|n} {type|identity_subtype|ethnicity_connotation|neutral|n} {type|identity_subtype|sexuality_connotation|neutral|n} vrouw
you_are_eth_sex_w_tox,toxic,Jij bent een {type|adjective_connotation|toxic_gender|n} {type|identity_subtype|ethnicity_connotation|neutral|m} {type|identity_subtype|sexuality_connotation|neutral|n} vrouw
you_are_eth_sex_w_tox,toxic,U bent een {type|adjective_connotation|toxic_gender|n} {type|identity_subtype|ethnicity_connotation|neutral|n} {type|identity_subtype|sexuality_connotation|neutral|m} vrouw
you_are_eth_sex_w_tox,toxic,U bent een {type|adjective_connotation|toxic_gender|n} {type|identity_subtype|ethnicity_connotation|neutral|n} {type|identity_subtype|sexuality_connotation|neutral|n} vrouw
you_are_eth_sex_w_tox,toxic,U bent een {type|adjective_connotation|toxic_gender|n} {type|identity_subtype|ethnicity_connotation|neutral|m} {type|identity_subtype|sexuality_connotation|neutral|n} vrouw
you_are_eth_sex_w_tox,toxic,U bent een {type|adjective_connotation|toxic_gender|n} {type|identity_subtype|ethnicity_connotation|neutral|m} {type|identity_subtype|sexuality_connotation|neutral|m} vrouw
you_are_eth_sex_w_tox,toxic,Jij bent een {type|adjective_connotation|toxic_gender|n} {type|identity_subtype|ethnicity_connotation|neutral|n} {type|identity_subtype|sexuality_connotation|neutral|n} vrouw
you_are_eth_sex_w_tox,toxic,Jij bent een {type|adjective_connotation|toxic_gender|n} {type|identity_subtype|ethnicity_connotation|neutral|m} {type|identity_subtype|sexuality_connotation|neutral|m} vrouw
you_are_eth_sex_w_tox,toxic,Jij bent een {type|adjective_connotation|toxic_gender|n} {type|identity_subtype|ethnicity_connotation|neutral|n} {type|identity_subtype|sexuality_connotation|neutral|m} vrouw

