template,toxicity,phrase
you_are_eth_gen_w,toxic,Ты - {type|adjective_connotation|toxic_gender|f} {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|n} женщина
you_are_eth_gen_w,toxic,Ты - {type|adjective_connotation|toxic_gender|f} {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|gender_connotation|neutral_gender|n} женщина
you_are_eth_sex_w,toxic,Ты - {type|adjective_connotation|toxic_gender|f} {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|sexuality_connotation|neutral_gender|f} женщина
you_are_eth_sex_w,toxic,Ты - {type|adjective_connotation|toxic_gender|f} {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|f} женщина
you_are_eth_sex_w,toxic,Ты - {type|adjective_connotation|toxic_gender|f} {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|n} женщина
you_are_eth_sex_w,toxic,Ты - {type|adjective_connotation|toxic_gender|f} {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|sexuality_connotation|neutral_gender|n} женщина
you_are_eth_gen_m,toxic,Ты - {type|adjective_connotation|toxic_gender|m} {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|gender_connotation|neutral_gender|m} мужчина
you_are_eth_gen_m,toxic,Ты - {type|adjective_connotation|toxic_gender|m} {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|m} мужчина
you_are_eth_gen_m,toxic,Ты - {type|adjective_connotation|toxic_gender|m} {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|n} мужчина
you_are_eth_gen_m,toxic,Ты - {type|adjective_connotation|toxic_gender|m} {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|gender_connotation|neutral_gender|n} мужчина
you_are_eth_gen_m,toxic,Ты - {type|adjective_connotation|toxic_gender|m} {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|sexuality_connotation|neutral_gender|m} мужчина
you_are_eth_sex_m,toxic,Ты - {type|adjective_connotation|toxic_gender|m} {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|m} мужчина
you_are_eth_sex_m,toxic,Ты - {type|adjective_connotation|toxic_gender|m} {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|n} мужчина
you_are_eth_sex_m,toxic,Ты - {type|adjective_connotation|toxic_gender|m} {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|sexuality_connotation|neutral_gender|n} мужчина
you_occupation,toxic,Ты - {type|adjective_connotation|toxic_gender|m} {type|occupation_gender|m}
you_occupation,toxic,Ты - {type|adjective_connotation|toxic_gender|m} {type|occupation_gender|n}
you_occupation,toxic,Ты - {type|adjective_connotation|toxic_gender|f} {type|occupation_gender|f}
you_occupation,toxic,Ты - {type|adjective_connotation|toxic_gender|f} {type|occupation_gender|n}
