,subgroup,TOXICITY@1_subgroup_auc,TOXICITY@1_bpsn_auc,TOXICITY@1_bnsp_auc,TOXICITY@2_subgroup_auc,TOXICITY@2_bpsn_auc,TOXICITY@2_bnsp_auc,TOXICITY@3_subgroup_auc,TOXICITY@3_bpsn_auc,TOXICITY@3_bnsp_auc,TOXICITY@4_subgroup_auc,TOXICITY@4_bpsn_auc,TOXICITY@4_bnsp_auc,TOXICITY@5_subgroup_auc,TOXICITY@5_bpsn_auc,TOXICITY@5_bnsp_auc,TOXICITY@6_subgroup_auc,TOXICITY@6_bpsn_auc,TOXICITY@6_bnsp_auc
102,latino homosexual,0.893118031526,0.52318029873,0.990008054453,0.981161091888,0.92972847776,0.995227183713,0.980776624375,0.928675153119,0.994865449,0.981353325644,0.929977658327,0.995062581407,0.9938485198,0.960202024934,0.998324699845,0.999615532488,0.972216041503,0.999658433949
103,latino straight,0.99538638985,0.992890221322,0.905066758271,0.997308727413,0.974596594229,0.992243522932,0.996539792388,0.97447688346,0.991898703871,0.997308727413,0.974709798977,0.992220751862,1.0,0.999955759064,0.985374466994,1.0,0.999802216991,0.981800059595
104,latino heterosexual,0.968473663975,0.940337194006,0.941510880017,0.991157247213,0.984977599773,0.975081943322,0.991349480969,0.985078443083,0.974933606066,0.991541714725,0.985024443117,0.975132039676,1.0,0.995136099433,0.996584339489,1.0,0.997020242831,0.997274628213
105,latina transgender,0.958861976163,0.938074400243,0.934142161742,0.9969242599,0.99160593297,0.977162568525,0.997116493656,0.99154087277,0.977442327386,0.9969242599,0.9915831619,0.976925098794,1.0,0.99743923052,0.996075568724,1.0,0.995646171402,0.99802086871
106,latina trans,0.980392156863,0.977758519959,0.915328053047,0.999231064975,0.994115955494,0.978468977345,0.999231064975,0.994105545862,0.978375290656,0.999038831219,0.994062606129,0.978485892997,1.0,0.999858168764,0.994631232279,1.0,0.99947691599,0.997538122024
107,latina cis,0.999231064975,0.999495132846,0.880687400051,0.999231064975,0.991458896917,0.989339235595,0.999231064975,0.991417908991,0.988827862421,0.999231064975,0.991436125847,0.989250753722,1.0,0.999996096388,0.988620970984,1.0,0.99998048194,0.983419407978
108,latina male,0.998846597463,0.99935330161,0.893137319962,0.999231064975,0.992386655372,0.983083046743,0.999231064975,0.992374293934,0.982328348421,0.999231064975,0.99234046263,0.983057022663,1.0,0.999990891572,0.98912323573,1.0,0.999998698796,0.985408298298
109,latina female,0.999231064975,0.999080048769,0.898140449358,0.99846212995,0.988423187976,0.988161645971,0.998077662438,0.988466127708,0.988233212191,0.99846212995,0.988391308478,0.988162947175,1.0,0.999996096388,0.989929331611,1.0,0.999979180736,0.989801813618
110,latina nonbinary,0.9969242599,0.997670844833,0.901070760775,0.999231064975,0.987753067914,0.992503763733,0.999231064975,0.987688658316,0.992289715674,0.999231064975,0.987717284804,0.992378848148,0.998846597463,0.998285663725,0.985890394382,1.0,1.0,0.98541870793
111,latina lesbian,0.927335640138,0.774926839805,0.970099633191,0.992695117263,0.984147431618,0.981070084149,0.992695117263,0.984068708776,0.980483241143,0.99231064975,0.984189070147,0.980824807194,0.9969242599,0.995243448763,0.993560341384,1.0,0.984256082153,0.999569301475
112,latina gay,0.942714340638,0.705105534151,0.982658203636,0.992695117263,0.965531105932,0.993099715166,0.992695117263,0.965245491653,0.993186245233,0.992887351019,0.965670334761,0.993151112725,0.995194156094,0.978271844938,0.996982507915,1.0,0.97000854891,0.99998048194
113,latina bisexual,0.9630911188,0.96667096064,0.912469307851,0.999231064975,0.999938843412,0.766510652307,0.99846212995,0.9999349398,0.765970652645,0.999231064975,0.999938843412,0.766457302942,1.0,0.999452843716,0.98645836993,0.998077662438,0.982878107113,0.996443809457
114,latina queer,0.982698961938,0.974370184732,0.930723898824,0.999231064975,0.99371518466,0.980157940142,0.998846597463,0.9936631365,0.979843699375,0.999038831219,0.993719738874,0.979932831849,0.990388312188,0.989011332186,0.989028247838,1.0,0.992781570787,0.996660459924
115,latina lgbt,0.990003844675,0.991216872973,0.897703244812,0.999231064975,0.994488099839,0.97961794048,0.999231064975,0.994444509505,0.97938697677,0.999231064975,0.994478340809,0.979256205767,1.0,0.99987313261,0.993440630616,1.0,0.999841253112,0.997163375271
116,latina lgbtq,0.998846597463,0.999609638799,0.885702240283,0.999231064975,0.993993642317,0.987315863368,0.999615532488,0.993969570043,0.987427116311,0.999231064975,0.993978678471,0.987399791027,1.0,0.999875735018,0.990033427931,1.0,0.999864674784,0.991753619624
117,latina homosexual,0.860822760477,0.575389157588,0.982527432633,0.990003844675,0.974139871623,0.987285935676,0.989811610919,0.973631100858,0.987753718516,0.989619377163,0.974066353597,0.98726446581,0.996539792388,0.983376468246,0.996944772998,1.0,0.977227628725,0.999654530337
118,latina straight,0.997693194925,0.99865455506,0.881682821114,0.999231064975,0.993894750813,0.981911963139,0.999615532488,0.993904509843,0.981910661935,0.999615532488,0.993847907469,0.98199328839,1.0,0.999985686756,0.975304449207,1.0,0.99999349398,0.978891218044
119,latina heterosexual,0.9630911188,0.961043253322,0.9231769156,0.9969242599,0.99673397795,0.947911502513,0.9969242599,0.99677301407,0.947821068835,0.9969242599,0.996739182766,0.947936875991,1.0,0.999012386161,0.993742509944,1.0,0.99745224256,0.99731236313
120,latinx transgender,0.918877354864,0.895116451252,0.927598406806,0.99538638985,0.985728394483,0.982814998718,0.99538638985,0.985481165723,0.982480589289,0.99538638985,0.985684153547,0.982656902432,0.987312572088,0.960267735736,0.996475688955,0.995770857363,0.992296872296,0.990875306921
121,latinx trans,0.938100730488,0.938525918032,0.912330079022,0.9969242599,0.988540296336,0.983390130888,0.9969242599,0.988540296336,0.982386251999,0.9969242599,0.988522730082,0.983381673062,0.990196078431,0.976014255991,0.99371518466,1.0,0.99553166545,0.991678149792
122,latinx cis,0.981161091888,0.993836196633,0.86623883079,0.997693194925,0.981935384812,0.992082173635,0.998077662438,0.982027770296,0.991993691763,0.997693194925,0.981973119728,0.991935788185,0.987120338331,0.995918773641,0.97183153572,0.997693194925,0.999799614583,0.961775831177
123,latinx male,0.976163014225,0.985587864451,0.889816647344,0.9969242599,0.985008828669,0.98580516552,0.9969242599,0.984994515425,0.985713430637,0.9969242599,0.984986708201,0.985833792008,0.97385620915,0.975490521379,0.986835719091,0.986543637063,0.994462075759,0.978022013769
124,latinx female,0.97385620915,0.979757169309,0.896945944082,0.996155324875,0.977948495743,0.990636535987,0.995963091119,0.977931580091,0.990317741006,0.996155324875,0.977945893335,0.990632632375,0.993079584775,0.98142791525,0.99232745059,0.999231064975,0.998000049446,0.990048391777
125,latinx nonbinary,0.97693194925,0.988402368712,0.889176454974,0.997308727413,0.977460544242,0.993918172485,0.996732026144,0.976759195283,0.993623449778,0.997116493656,0.977411098489,0.993836847235,0.913879277201,0.965825828639,0.967602622707,0.998077662438,0.998992868101,0.973530908149
126,latinx lesbian,0.871587850827,0.702043801129,0.968353417417,0.98615916955,0.97360898039,0.985825984784,0.986735870819,0.973672088784,0.985761575186,0.986351403306,0.973526353935,0.98585070766,0.983467896963,0.952178150443,0.996473737149,0.994617454825,0.975655774288,0.996464628721
127,latinx gay,0.877354863514,0.610984243721,0.982414227885,0.990388312188,0.951880174726,0.995285737893,0.988273740869,0.950979090953,0.994700196091,0.990196078431,0.951424753324,0.995197256021,0.979430988082,0.913845981687,0.99819653125,0.995770857363,0.937400376568,0.999606385789
128,latinx bisexual,0.915032679739,0.924208770375,0.910408200708,0.999231064975,0.999916722944,0.749519530421,0.998654363706,0.999911518128,0.748284687822,0.999231064975,0.999916722944,0.748971072934,0.991733948481,0.985650972845,0.990073114653,0.958477508651,0.985099262347,0.975049413222
129,latinx queer,0.951557093426,0.932522162757,0.927733732022,0.997693194925,0.988722464897,0.985246949002,0.997308727413,0.988539645734,0.984928154021,0.997308727413,0.988797934729,0.9852462984,0.960976547482,0.973953799451,0.981367409264,0.964052287582,0.99156689685,0.97133447579
130,latinx lgbt,0.957708573626,0.968897320691,0.890799056367,0.99846212995,0.990135572445,0.984490949476,0.99846212995,0.990112150773,0.984339359209,0.99846212995,0.990062705021,0.984289913457,0.989427143406,0.97126941559,0.993244148811,1.0,0.997670844833,0.986961285277
131,latinx lgbtq,0.981161091888,0.993652726868,0.871446249214,0.998077662438,0.987570899353,0.989556536663,0.997885428681,0.987353598284,0.989618343854,0.997885428681,0.987601477647,0.989622247466,0.966359092657,0.973975919919,0.985773286022,0.999231064975,0.999031904221,0.976689580869
132,latinx homosexual,0.816993464052,0.512198787538,0.982239866549,0.982698961938,0.956426581516,0.990287813314,0.980968858131,0.955619835033,0.989524006563,0.981930026913,0.956230750313,0.990147283281,0.978662053057,0.924895155487,0.997421013664,0.984044598231,0.950376633499,0.997678652057
133,latinx straight,0.978085351788,0.990568873379,0.867455456534,0.998077662438,0.989224729642,0.983548877777,0.998077662438,0.989105669476,0.983194950288,0.998077662438,0.989249452518,0.983595070519,0.935217224145,0.983431118814,0.963739348019,0.960784313725,0.993780244861,0.96301197498
134,latinx heterosexual,0.917339484814,0.922228337881,0.916074944146,0.9969242599,0.995363810134,0.950282296209,0.9969242599,0.995345593277,0.949887380793,0.9969242599,0.995352749899,0.95008126019,0.973663975394,0.940804976845,0.995562243744,0.997693194925,0.992835570754,0.990991114078
135,mexican transgender,0.969627066513,0.915685884149,0.943452276391,0.99538638985,0.968089273004,0.993622799176,0.994809688581,0.967106863981,0.993337835499,0.99538638985,0.967873923742,0.993574654628,0.997500961169,0.988451163862,0.995776291803,1.0,0.989406898203,0.99758886898
136,mexican trans,0.983467896963,0.965717178105,0.919658459973,0.997693194925,0.979701217537,0.991720438922,0.998077662438,0.9800141571,0.991207764545,0.997693194925,0.979745458473,0.991655378722,1.0,0.998054700014,0.995779544813,1.0,0.997812676069,0.997333182394
137,mexican cis,0.9938485198,0.995069738029,0.891120453756,0.999231064975,0.971140596394,0.995493930534,0.999231064975,0.970737223153,0.994938316424,0.999231064975,0.971324066158,0.995378123378,1.0,0.99998048194,0.986405671168,1.0,0.999962265084,0.983204058716
138,mexican male,0.984236831988,0.983685504197,0.908786900519,0.9969242599,0.971390427563,0.993375570415,0.9969242599,0.971042355492,0.993210968109,0.9969242599,0.971455487763,0.993315715031,1.0,0.999824988061,0.991594872736,1.0,0.99998048194,0.988267043495
139,mexican female,0.992695117263,0.985503286191,0.909658707202,0.9969242599,0.958297712874,0.995927231467,0.996347558631,0.957976966087,0.995509544982,0.996155324875,0.958104484079,0.995810123107,1.0,0.999852963948,0.99302294413,1.0,0.999975277124,0.990924752674
140,mexican nonbinary,0.9846212995,0.981390180334,0.916570702871,0.997693194925,0.95889756792,0.997357254668,0.997500961169,0.957708918062,0.997225182461,0.997693194925,0.958799977619,0.997337086006,0.988850442138,0.989085500814,0.98721241765,1.0,0.999997397592,0.984643190344
141,mexican lesbian,0.956939638601,0.745615918409,0.978388302696,0.989619377163,0.946229045736,0.995032003112,0.988658208381,0.945333817381,0.994760051476,0.98923490965,0.946407961287,0.995022244082,0.99231064975,0.978887965034,0.995415858294,0.998846597463,0.960183157476,0.999575807495
142,mexican gay,0.957324106113,0.651363206375,0.98847003132,0.988081507113,0.894534813063,0.998801591112,0.986928104575,0.893895921897,0.998624627368,0.987120338331,0.894444379384,0.998744988738,0.983467896963,0.925493058727,0.998163350548,1.0,0.916464004143,0.999996096388
143,mexican bisexual,0.969242599,0.953086390837,0.921542603371,0.99846212995,0.999310361878,0.8413168705,0.99846212995,0.999314916092,0.840876412945,0.99846212995,0.999310361878,0.841258966922,0.997500961169,0.994600653985,0.989807669036,0.977893118032,0.95766597833,0.995341689665
144,mexican queer,0.985774702038,0.96036012122,0.936834352827,0.9969242599,0.9744898955,0.993452341452,0.9969242599,0.974367582324,0.993335233091,0.9969242599,0.974456064196,0.993410702923,0.961361014994,0.955950991452,0.991062680298,0.993079584775,0.98068037355,0.995048918765
145,mexican lgbt,0.98615916955,0.980707048232,0.902902856013,0.9969242599,0.97638444853,0.992290366276,0.996155324875,0.976135267963,0.991803715978,0.9969242599,0.976340858196,0.992419185472,1.0,0.9979525555,0.993927931515,1.0,0.999371518466,0.997394989584
146,mexican lgbtq,0.9938485198,0.993385980047,0.89679240201,0.999231064975,0.978452061693,0.99474183462,0.999231064975,0.97830827865,0.994188172316,0.999231064975,0.978379194268,0.994737931008,0.999231064975,0.997423616072,0.991036005616,1.0,0.999640867695,0.99053699388
147,mexican homosexual,0.893886966551,0.525301261257,0.98991306656,0.98923490965,0.932974981751,0.996480243169,0.989427143406,0.932885849276,0.996532941931,0.98923490965,0.933307439374,0.996525134707,0.988850442138,0.955177425672,0.997282435438,0.9969242599,0.92387891516,0.999839951907
148,mexican straight,0.9907727797,0.991576005278,0.887544745153,1.0,0.983594419917,0.990191524217,0.999615532488,0.983709576471,0.989583861947,1.0,0.983533263329,0.990045138767,1.0,0.99984060251,0.980262687064,1.0,0.99989590368,0.980390205057
149,mexican heterosexual,0.969242599,0.942845915325,0.932878692654,0.9969242599,0.986062803912,0.978692784433,0.996732026144,0.985960659398,0.977818375343,0.9969242599,0.986075815953,0.978667410955,0.99846212995,0.993376221017,0.994011208571,1.0,0.992574028749,0.997905712155
150,canadian transgender,0.963475586313,0.944840661064,0.926714889287,0.998077662438,0.991603330562,0.980021313722,0.997693194925,0.991632607652,0.978892519248,0.998077662438,0.991635860662,0.979984229407,1.0,0.998435302185,0.996553110593,0.999231064975,0.978572423063,0.998992868101
151,canadian trans,0.977316416763,0.979126085367,0.899422135302,0.999231064975,0.993863521917,0.980478036327,0.999231064975,0.993820582185,0.980034325762,0.999231064975,0.993802365329,0.980593192881,1.0,0.999582313515,0.995955857955,1.0,0.995112677761,0.997616844867
152,canadian cis,0.99846212995,0.999700723079,0.859693124048,1.0,0.990961836988,0.989566946295,1.0,0.990983306854,0.988958633424,1.0,0.990939065918,0.989486922249,1.0,0.999997397592,0.986287912205,0.999615532488,0.999480819602,0.985916418462
153,canadian male,0.997308727413,0.998981157265,0.883069904583,0.999231064975,0.991849258119,0.984208588207,0.999231064975,0.991846655711,0.983343938146,0.999231064975,0.991801764172,0.983830588443,1.0,0.999968120502,0.991181740464,1.0,0.999945349432,0.985969767826
154,canadian female,0.998077662438,0.998683181548,0.886343733857,0.999231064975,0.988399115702,0.989348344023,0.999231064975,0.988282657943,0.989193500746,0.999231064975,0.988365935,0.989363958471,1.0,0.999945349432,0.991983282131,1.0,0.999653879735,0.993922726699
155,canadian nonbinary,0.994617454825,0.997880338677,0.8808981951,0.999231064975,0.988196778479,0.992831667142,0.999615532488,0.988331453094,0.992783522593,0.999423298731,0.988148633931,0.992950076706,0.998846597463,0.99930125345,0.981176782877,1.0,0.999975277124,0.985280780306
156,canadian lesbian,0.943098808151,0.783959798001,0.96987192249,0.995001922338,0.984516973556,0.983541070553,0.995001922338,0.984388154359,0.983297745404,0.995001922338,0.984656202384,0.983291239384,0.999615532488,0.997752170083,0.995631207556,0.998846597463,0.951987524056,0.999790506155
157,canadian gay,0.952326028451,0.708222568342,0.98327042012,0.99538638985,0.968202477753,0.994558364855,0.995001922338,0.967607827523,0.9942805578,0.99538638985,0.968268839157,0.994274702382,0.9969242599,0.985131792448,0.997596025602,0.999615532488,0.874252946251,1.0
158,canadian bisexual,0.964244521338,0.967869369528,0.906030950438,0.999615532488,0.999949253044,0.75605417693,0.999615532488,0.999949253044,0.755681381983,0.999615532488,0.999949253044,0.756406152613,1.0,0.999535470171,0.988878609377,0.985774702038,0.963255950731,0.995895351969
159,canadian queer,0.982698961938,0.972786619459,0.922737108647,0.999231064975,0.993648823256,0.982574275978,0.999423298731,0.993548630548,0.982291914709,0.999423298731,0.993622799176,0.982712854204,0.993079584775,0.99303595617,0.98780706788,0.990388312188,0.974572521955,0.995748315917
160,canadian lgbt,0.986928104575,0.991360005413,0.885616360819,1.0,0.994613015423,0.981266565953,1.0,0.994545352815,0.980817650572,1.0,0.994583738333,0.981256806923,1.0,0.999871180804,0.993395088475,1.0,0.997699471321,0.996686484004
161,canadian lgbtq,0.997693194925,0.999770988095,0.859809581806,1.0,0.994207039774,0.987626851125,0.999807766244,0.99413417235,0.987647670389,1.0,0.994182316898,0.987628802931,1.0,0.999885494048,0.98978294616,1.0,0.998994169305,0.99159942695
162,canadian homosexual,0.880430603614,0.590883244266,0.983574901857,0.99231064975,0.974188016171,0.988913741885,0.99231064975,0.97444760637,0.988560464998,0.99231064975,0.974202329415,0.989059476734,0.997885428681,0.986909887719,0.997307808916,0.993079584775,0.898619943033,0.999864674784
163,canadian straight,0.99846212995,0.999389735322,0.850664720065,0.999615532488,0.993858317101,0.98080724094,0.999615532488,0.993827738807,0.980551554353,0.999615532488,0.993880437569,0.980535289303,1.0,0.999983084348,0.977799507885,1.0,0.99994144582,0.977359050329
164,canadian heterosexual,0.964244521338,0.962380891038,0.91692463036,0.999231064975,0.996921351326,0.950253669721,0.999231064975,0.996913544102,0.950012296378,0.999231064975,0.996920050122,0.950163886644,1.0,0.998754747768,0.994869352612,0.999615532488,0.986282707389,0.997995495232
165,american transgender,0.968089196463,0.949398630141,0.930081288075,0.997020376778,0.983180314342,0.988667194138,0.997020376778,0.98294138537,0.988570251646,0.997020376778,0.983201857118,0.988768379905,0.999183006536,0.996829621448,0.993757817416,0.999134948097,0.992302374406,0.996801876963
166,american trans,0.978950403691,0.979380299197,0.907990150382,0.998846597463,0.988061385161,0.98800459057,0.998846597463,0.988017646798,0.987757501456,0.998846597463,0.98806758687,0.988033967083,1.0,0.999416713016,0.992644447578,0.998942714341,0.994886528323,0.99572375894
167,american cis,0.997885428681,0.99928517152,0.8732645009,0.999231064975,0.984027010724,0.993687966597,0.999038831219,0.984041372575,0.993228060967,0.999231064975,0.984043004604,0.993676215992,1.0,0.999992166263,0.982752722876,0.997789311803,0.999072355004,0.98074141096
168,american male,0.998077662438,0.998978350163,0.889144138145,0.998654363706,0.985700819148,0.990521831319,0.998654363706,0.985592778861,0.990428479289,0.998750480584,0.985712243347,0.990581563562,1.0,0.999979110035,0.989289976212,0.998942714341,0.999770210388,0.976687125776
169,american female,0.999231064975,0.99900054575,0.890775513828,0.998558246828,0.980081418638,0.993733663395,0.998558246828,0.979986760985,0.993377228372,0.998654363706,0.97993551529,0.993784256278,1.0,0.999984332526,0.990500614948,0.999423298731,0.999556741061,0.987087390556
170,american nonbinary,0.993367935409,0.995565452176,0.899673333177,0.998942714341,0.976751427699,0.995830493604,0.998798539023,0.976552973034,0.995507678368,0.998942714341,0.976790269977,0.99578904008,0.996155324875,0.998040912996,0.979799077708,1.0,0.999988902206,0.979897652229
171,american lesbian,0.949634755863,0.814645954267,0.967140738304,0.992599000384,0.971229948898,0.990445452385,0.993175701653,0.971161730107,0.99030999402,0.992695117263,0.971136923274,0.990414117438,0.996635909266,0.995681326199,0.991937126429,1.0,0.985060737572,0.999066153296
172,american gay,0.955882352941,0.73390362937,0.982018962865,0.993560169166,0.942976271611,0.996997067571,0.993608227605,0.942595029755,0.996960836539,0.993800461361,0.943145023358,0.996999678817,0.991349480969,0.968408171632,0.996709830556,1.0,0.962532216242,0.999941246974
173,american bisexual,0.969050365244,0.973046070206,0.906298063239,0.999327181853,0.999748014801,0.822156875801,0.999231064975,0.999733000138,0.822386339008,0.999327181853,0.999748014801,0.822176460143,0.999423298731,0.998554675566,0.986240694174,0.989715494041,0.981739559587,0.992470799746
174,american queer,0.982122260669,0.974709433647,0.924803960737,0.999231064975,0.987657294906,0.989299115571,0.999231064975,0.987671656757,0.989234160837,0.999231064975,0.987675900031,0.989358847814,0.980440215302,0.985520643202,0.985030708248,0.989475201845,0.98252782935,0.992914385091
175,american lgbt,0.987024221453,0.989886645829,0.895151635031,0.999231064975,0.989340242689,0.988349927799,0.999134948097,0.989240688951,0.988486691787,0.999231064975,0.989292261051,0.988488976627,1.0,0.999594277716,0.990934081716,1.0,0.998882386887,0.994620181273
176,american lgbtq,0.996635909266,0.998312482537,0.883616784042,0.999134948097,0.986823654752,0.992480265511,0.999183006536,0.986921576461,0.992314125011,0.999134948097,0.986815821015,0.992430978251,1.0,0.999768251954,0.987109259738,1.0,0.999932107615,0.989123182899
177,american homosexual,0.897635524798,0.634101822911,0.982370828209,0.991541714725,0.958677038534,0.993552834638,0.991637831603,0.958780509141,0.99348363663,0.991445597847,0.958644397964,0.993485921469,0.994713571703,0.984361576566,0.994966824125,0.998654363706,0.964104512494,0.999417692233
178,american straight,0.9969242599,0.998130348157,0.876315741372,0.999519415609,0.988851939764,0.988494199118,0.999567474048,0.988890455636,0.987941267864,0.999567474048,0.988861079123,0.988332954703,1.0,0.999951365551,0.974753498416,0.999807766244,0.999962136939,0.979764152298
179,american heterosexual,0.970588235294,0.97089440384,0.913822367407,0.998654363706,0.993588739265,0.967875803937,0.998750480584,0.993591024104,0.968225710846,0.998654363706,0.993615830938,0.968049451769,1.0,0.998523667024,0.992203799885,0.999711649366,0.996529001799,0.995324891176
180,asian transgender,0.955017301038,0.893242717486,0.950647934534,0.996155324875,0.976478135219,0.992158944672,0.996155324875,0.976429340068,0.992083474839,0.996155324875,0.976511315921,0.992158944672,0.99538638985,0.98530485258,0.995386581204,1.0,0.992300775908,0.9980176157
181,asian trans,0.969627066513,0.953969908356,0.934522113311,0.997693194925,0.984424588071,0.990993065884,0.998077662438,0.984356274861,0.991024945382,0.997885428681,0.984372539911,0.990947523744,0.999231064975,0.996658508118,0.994708003315,1.0,0.996415182969,0.997334483598
182,asian cis,0.9938485198,0.994825111676,0.903519626711,0.99846212995,0.978392206308,0.995379424582,0.99846212995,0.978411073767,0.994916846558,0.998654363706,0.978374640054,0.995236292141,1.0,0.999899807292,0.987358152499,1.0,0.999803518195,0.986248225483
183,asian male,0.985005767013,0.987565694537,0.917294172298,0.997308727413,0.980194373854,0.992588341993,0.997308727413,0.980077916096,0.992361281894,0.997308727413,0.980150132918,0.992477739653,1.0,0.999517253314,0.989952753283,1.0,0.999949253044,0.985388129636
184,asian female,0.987312572088,0.987229983904,0.919905688734,0.9969242599,0.970830909841,0.995133497025,0.996539792388,0.970341657135,0.994848533348,0.996732026144,0.970616861782,0.995156918697,1.0,0.999384530506,0.991778993102,1.0,0.999855566356,0.991493378823
185,asian nonbinary,0.982698961938,0.983544974165,0.928151418508,0.997693194925,0.967991682704,0.996886218818,0.998077662438,0.968292911431,0.996966893467,0.997693194925,0.968278598187,0.99690638748,0.972702806613,0.982955528751,0.982578830192,1.0,0.999990891572,0.988832416635
186,asian lesbian,0.929642445213,0.713378589209,0.979522952588,0.988850442138,0.958629519895,0.993431522187,0.988081507113,0.9583061707,0.993166076571,0.988850442138,0.958108387691,0.993525859478,0.990965013456,0.98286119146,0.993524558274,1.0,0.984341961617,0.999284337798
187,asian gay,0.937716262976,0.623142693935,0.989147958606,0.9876970396,0.916756775044,0.998100242154,0.987120338331,0.914868728034,0.998058603626,0.9876970396,0.916059329698,0.99809568794,0.976547481738,0.927165756474,0.997100917479,1.0,0.948247863748,0.99996096388
188,asian bisexual,0.956170703576,0.936873388947,0.931423946578,0.999231064975,0.999633060471,0.854521488734,0.999231064975,0.999607036391,0.853933344524,0.999231064975,0.999630458063,0.854480500807,0.988465974625,0.989085500814,0.986324345917,0.989619377163,0.975926424721,0.994551208233
189,asian queer,0.9753940792,0.947761864053,0.947214057167,0.99846212995,0.982950323935,0.992403571024,0.998077662438,0.982866396276,0.992135522999,0.99846212995,0.982919745641,0.992440655338,0.962898885044,0.957472098933,0.990068560439,0.979046520569,0.960280097174,0.995431472742
190,asian lgbt,0.978854286813,0.976584833947,0.919586893753,0.998846597463,0.984808443253,0.99165798113,0.998846597463,0.984748587868,0.991719137718,0.998846597463,0.984906033553,0.991588366716,0.999615532488,0.997623350887,0.993328076469,1.0,0.999393638934,0.99671445989
191,asian lgbtq,0.992695117263,0.992442607144,0.913400969917,0.998846597463,0.982964637179,0.994273401178,0.998846597463,0.983156564769,0.994051545895,0.998654363706,0.982976348015,0.994272750576,0.997116493656,0.995614942506,0.988992464728,1.0,0.999694217059,0.992544101057
192,asian homosexual,0.862360630527,0.502581588744,0.988536392724,0.985390234525,0.941327410253,0.995257111405,0.985005767013,0.940974133366,0.994972147728,0.985390234525,0.94108928992,0.995214171673,0.9876970396,0.958445399528,0.996509520259,0.998846597463,0.969023537479,0.999529614753
193,asian straight,0.988081507113,0.989455042751,0.905870902346,0.999231064975,0.986662658958,0.991360005413,0.999615532488,0.986794731165,0.991174583842,0.999231064975,0.986630128858,0.991255258491,0.999231064975,0.999266120942,0.978111146244,1.0,0.999072241545,0.984603503622
194,asian heterosexual,0.957324106113,0.930475368859,0.93920449592,0.9969242599,0.991099764612,0.976178858298,0.997308727413,0.991095861,0.976079966793,0.9969242599,0.991052921268,0.976100786057,0.997116493656,0.990615716723,0.993477064328,1.0,0.996678026178,0.997661736405
195,indian transgender,0.968858131488,0.919671472013,0.948512658763,0.9969242599,0.978649844701,0.992757498513,0.9969242599,0.978647892895,0.992603305839,0.9969242599,0.97878582052,0.992689835905,0.999423298731,0.997365061892,0.995454243812,1.0,0.995963665179,0.99800785667
196,indian trans,0.979238754325,0.965987828538,0.927686888678,0.999231064975,0.986267092941,0.991346993373,0.999231064975,0.986292466419,0.991423764409,0.999231064975,0.986289213409,0.991265017521,1.0,0.999620048431,0.994613015423,1.0,0.999182843885,0.997622049683
197,indian cis,0.99846212995,0.99807942289,0.896351293852,0.999231064975,0.980587337463,0.995496532942,0.999231064975,0.980669963918,0.995100316323,0.999231064975,0.980567819403,0.99550238836,1.0,0.999997397592,0.985855912476,1.0,0.999966168696,0.987546176477
198,indian male,0.9969242599,0.996920050122,0.913049644836,0.998846597463,0.982925601059,0.992842076774,0.99846212995,0.982939914303,0.992609811859,0.998846597463,0.982962685373,0.992931209248,1.0,0.99995445786,0.990131018231,1.0,0.999963566288,0.984197527973
199,indian female,0.999231064975,0.997205013799,0.914034656267,0.998077662438,0.975437172015,0.995457496822,0.997885428681,0.974800232655,0.995162123513,0.998077662438,0.975417653955,0.995278581271,1.0,0.999911518128,0.991799812366,1.0,0.999836048295,0.989340536799
200,indian nonbinary,0.993464052288,0.990960535784,0.921992819956,0.998846597463,0.973938185003,0.997003327179,0.998846597463,0.97379440196,0.997093760857,0.999038831219,0.97366102855,0.997046917513,0.999231064975,0.998583639442,0.984472082017,1.0,0.999997397592,0.988760850415
201,indian lesbian,0.950788158401,0.745527436537,0.979774084961,0.993079584775,0.961584554188,0.993971521849,0.991157247213,0.960652892121,0.993616943758,0.992695117263,0.961454433788,0.994080822986,0.99846212995,0.995638364178,0.995036557326,1.0,0.987515598183,0.999441783482
202,indian gay,0.956939638601,0.654776264478,0.989219524826,0.991541714725,0.921035133809,0.998330555263,0.992118415994,0.920240748765,0.998495808171,0.991541714725,0.92066494127,0.998450916633,0.994809688581,0.974269341422,0.997450941356,1.0,0.972242065583,0.999971373512
203,indian bisexual,0.968858131488,0.955583401321,0.928362213556,0.999615532488,0.999759277259,0.852550164667,0.999615532488,0.999759927861,0.852068068584,0.999615532488,0.999759277259,0.852470791223,0.99846212995,0.998687735762,0.985596972879,0.997693194925,0.985423262144,0.995904460397
204,indian queer,0.982698961938,0.960276844164,0.944174444614,0.999231064975,0.985162370742,0.99293185985,0.999231064975,0.985209864688,0.992701546741,0.999231064975,0.985141551478,0.99305872724,0.988658208381,0.988288513361,0.988706199847,1.0,0.991626752234,0.995657882238
205,indian lgbt,0.9907727797,0.986623622838,0.910198706863,0.999231064975,0.987426465709,0.992063956779,0.999615532488,0.987512345173,0.991883740025,0.999231064975,0.987476562063,0.992059402565,1.0,0.999769686891,0.9930782453,1.0,0.999833445887,0.99694217059
