template,toxicity,phrase
being_eth_gen_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|n} e {type|identity_subtype|gender_connotation|neutral_gender|n} é {type|adjective_connotation|toxic_gender|n}
being_eth_gen_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|f} e {type|identity_subtype|gender_connotation|neutral_gender|f} é {type|adjective_connotation|toxic_gender|f}
being_eth_gen_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|n} e {type|identity_subtype|gender_connotation|neutral_gender|f} é {type|adjective_connotation|toxic_gender|f}
being_eth_gen_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|n} e {type|identity_subtype|gender_connotation|neutral_gender|n} é {type|adjective_connotation|toxic_gender|f}
being_eth_gen_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|f} e {type|identity_subtype|gender_connotation|neutral_gender|f} é {type|adjective_connotation|toxic_gender|n}
being_eth_gen_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|n} e {type|identity_subtype|gender_connotation|neutral_gender|f} é {type|adjective_connotation|toxic_gender|n}
being_eth_gen_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|f} e {type|identity_subtype|gender_connotation|neutral_gender|n} é {type|adjective_connotation|toxic_gender|f}
being_eth_gen_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|f} e {type|identity_subtype|gender_connotation|neutral_gender|n} é {type|adjective_connotation|toxic_gender|n}
being_eth_sex_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|m} e {type|identity_subtype|sexuality_connotation|neutral_gender|m} é {type|adjective_connotation|toxic_gender|m}
being_eth_sex_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|n} e {type|identity_subtype|sexuality_connotation|neutral_gender|m} é {type|adjective_connotation|toxic_gender|m}
being_eth_sex_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|n} e {type|identity_subtype|sexuality_connotation|neutral_gender|n} é {type|adjective_connotation|toxic_gender|m}
being_eth_sex_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|m} e {type|identity_subtype|sexuality_connotation|neutral_gender|m} é {type|adjective_connotation|toxic_gender|n}
being_eth_sex_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|n} e {type|identity_subtype|sexuality_connotation|neutral_gender|m} é {type|adjective_connotation|toxic_gender|n}
being_eth_sex_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|m} e {type|identity_subtype|sexuality_connotation|neutral_gender|n} é {type|adjective_connotation|toxic_gender|m}
being_eth_sex_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|m} e {type|identity_subtype|sexuality_connotation|neutral_gender|n} é {type|adjective_connotation|toxic_gender|n}
being_eth_sex_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|n} e {type|identity_subtype|sexuality_connotation|neutral_gender|n} é {type|adjective_connotation|toxic_gender|n}
being_eth_sex_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|f} e {type|identity_subtype|sexuality_connotation|neutral_gender|f} é {type|adjective_connotation|toxic_gender|f}
being_eth_sex_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|n} e {type|identity_subtype|sexuality_connotation|neutral_gender|f} é {type|adjective_connotation|toxic_gender|f}
being_eth_sex_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|n} e {type|identity_subtype|sexuality_connotation|neutral_gender|n} é {type|adjective_connotation|toxic_gender|f}
being_eth_sex_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|f} e {type|identity_subtype|sexuality_connotation|neutral_gender|f} é {type|adjective_connotation|toxic_gender|n}
being_eth_sex_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|n} e {type|identity_subtype|sexuality_connotation|neutral_gender|f} é {type|adjective_connotation|toxic_gender|n}
being_eth_sex_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|f} e {type|identity_subtype|sexuality_connotation|neutral_gender|n} é {type|adjective_connotation|toxic_gender|f}
being_eth_sex_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|f} e {type|identity_subtype|sexuality_connotation|neutral_gender|n} é {type|adjective_connotation|toxic_gender|n}
you_are_identity_p_tox,toxic,Tu és uma pessoa {type|adjective_connotation|toxic_gender|m} {type|identity_connotation|neutral_gender|m}
you_are_identity_p_tox,toxic,Tu és uma pessoa {type|adjective_connotation|toxic_gender|m} {type|identity_connotation|neutral_gender|n}
you_are_identity_p_tox,toxic,Tu és uma pessoa {type|adjective_connotation|toxic_gender|n} {type|identity_connotation|neutral_gender|m}
you_are_identity_p_tox,toxic,Tu és uma pessoa {type|adjective_connotation|toxic_gender|n} {type|identity_connotation|neutral_gender|n}
you_are_identity_p_tox,toxic,Tu és uma pessoa {type|adjective_connotation|toxic_gender|f} {type|identity_connotation|neutral_gender|f}
you_are_identity_p_tox,toxic,Tu és uma pessoa {type|adjective_connotation|toxic_gender|f} {type|identity_connotation|neutral_gender|n}
you_are_identity_p_tox,toxic,Tu és uma pessoa {type|adjective_connotation|toxic_gender|n} {type|identity_connotation|neutral_gender|f}
you_are_eth_gen_w_tox,toxic,Tu és uma mulher {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|gender_connotation|neutral_gender|f} {type|adjective_connotation|toxic_gender|f}
you_are_eth_gen_w_tox,toxic,Tu és uma mulher {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|gender_connotation|neutral_gender|f} {type|adjective_connotation|toxic_gender|n}
you_are_eth_gen_w_tox,toxic,Tu és uma mulher {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|f} {type|adjective_connotation|toxic_gender|n}
you_are_eth_gen_w_tox,toxic,Tu és uma mulher {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|n}
you_are_eth_gen_w_tox,toxic,Tu és uma mulher {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|f} {type|adjective_connotation|toxic_gender|f}
you_are_eth_gen_w_tox,toxic,Tu és uma mulher {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|f}
you_are_eth_gen_w_tox,toxic,Tu és uma mulher {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|gender_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|n}
you_are_eth_gen_w_tox,toxic,Tu és uma mulher {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|gender_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|f}
you_are_eth_sex_w_tox,toxic,Tu és uma mulher {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|sexuality_connotation|neutral_gender|f} {type|adjective_connotation|toxic_gender|f}
you_are_eth_sex_w_tox,toxic,Tu és uma mulher {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|sexuality_connotation|neutral_gender|f} {type|adjective_connotation|toxic_gender|n}
you_are_eth_sex_w_tox,toxic,Tu és uma mulher {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|f} {type|adjective_connotation|toxic_gender|n}
you_are_eth_sex_w_tox,toxic,Tu és uma mulher {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|n}
you_are_eth_sex_w_tox,toxic,Tu és uma mulher {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|f} {type|adjective_connotation|toxic_gender|f}
you_are_eth_sex_w_tox,toxic,Tu és uma mulher {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|f}
you_are_eth_sex_w_tox,toxic,Tu és uma mulher {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|sexuality_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|n}
you_are_eth_sex_w_tox,toxic,Tu és uma mulher {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|sexuality_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|f}
you_are_eth_gen_m_tox,toxic,Tu és um homem {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|gender_connotation|neutral_gender|m} {type|adjective_connotation|toxic_gender|m}
you_are_eth_gen_m_tox,toxic,Tu és um homem {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|gender_connotation|neutral_gender|m} {type|adjective_connotation|toxic_gender|n}
you_are_eth_gen_m_tox,toxic,Tu és um homem {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|m} {type|adjective_connotation|toxic_gender|n}
you_are_eth_gen_m_tox,toxic,Tu és um homem {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|n}
you_are_eth_gen_m_tox,toxic,Tu és um homem {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|m} {type|adjective_connotation|toxic_gender|m}
you_are_eth_gen_m_tox,toxic,Tu és um homem {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|m}
you_are_eth_gen_m_tox,toxic,Tu és um homem {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|gender_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|n}
you_are_eth_gen_m_tox,toxic,Tu és um homem {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|gender_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|m}
you_are_eth_sex_m_tox,toxic,Tu és um homem {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|sexuality_connotation|neutral_gender|m} {type|adjective_connotation|toxic_gender|m}
you_are_eth_sex_m_tox,toxic,Tu és um homem {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|sexuality_connotation|neutral_gender|m} {type|adjective_connotation|toxic_gender|n}
you_are_eth_sex_m_tox,toxic,Tu és um homem {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|m} {type|adjective_connotation|toxic_gender|n}
you_are_eth_sex_m_tox,toxic,Tu és um homem {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|n}
you_are_eth_sex_m_tox,toxic,Tu és um homem {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|m} {type|adjective_connotation|toxic_gender|m}
you_are_eth_sex_m_tox,toxic,Tu és um homem {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|m}
you_are_eth_sex_m_tox,toxic,Tu és um homem {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|sexuality_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|n}
you_are_eth_sex_m_tox,toxic,Tu és um homem {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|sexuality_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|m}
you_occupation,toxic,Tu és um {type|adjective_connotation|toxic_gender|m} {type|occupation_gender|m}
you_occupation,toxic,Tu és um {type|adjective_connotation|toxic_gender|n} {type|occupation_gender|m}
you_occupation,toxic,Tu és um {type|adjective_connotation|toxic_gender|m} {type|occupation_gender|n}
you_occupation,toxic,Tu és um {type|adjective_connotation|toxic_gender|n} {type|occupation_gender|n}
you_occupation,toxic,Tu és uma {type|adjective_connotation|toxic_gender|f} {type|occupation_gender|f}
you_occupation,toxic,Tu és uma {type|adjective_connotation|toxic_gender|n} {type|occupation_gender|f}
you_occupation,toxic,Tu és uma {type|adjective_connotation|toxic_gender|f} {type|occupation_gender|n}
you_occupation,toxic,Tu és uma {type|adjective_connotation|toxic_gender|n} {type|occupation_gender|n}
